id,name,state,census_region,pop_dens,pop_dens4,pop_dens6,pct_black,pop,female,white,black,travel_time,land_area,hh_income,su_gun4,su_gun6,fips,votes_dem_2016,votes_gop_2016,total_votes_2016,per_dem_2016,per_gop_2016,diff_2016,per_dem_2012,per_gop_2012,diff_2012,winner,partywinner16,winner12,partywinner12,flipped
46129,Walworth County,SD,Midwest,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",5511,50.7,82.2,0.4,14.9,708.63,41826,"[ 0, 5)","[ 0, 4)",46129,457,1896,2477,0.184497376,0.765442067,1439,0.272542648,0.703086921,1060,Trump,Republican,Romney,Republican,No
46135,Yankton County,SD,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",22684,48.1,92.9,2.1,15.1,521.16,52578,"[ 5, 8)","[ 7, 8)",46135,3301,5654,9616,0.34328203,0.587978369,2353,0.424022572,0.550483676,1255,Trump,Republican,Romney,Republican,No
46137,Ziebach County,SD,Midwest,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",2826,50.4,24.3,0.4,20.3,1961.27,32708,"[ 0, 5)","[ 0, 4)",46137,352,368,766,0.459530026,0.480417755,16,0.576872536,0.41261498,125,Trump,Republican,Obama,Democrat,Yes
47000,43,TN,South,"[  100,  500)","[118,71672]","[ 82,  215)","[15.0,25.0)",6549352,51.2,79.1,17,24.3,41234.9,44298,NA,NA,47000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47001,Anderson County,TN,South,"[  100,  500)","[118,71672]","[215,71672]","[ 2.0, 5.0)",75528,51.5,92.2,4.2,23,337.16,43620,"[11,54]","[10,12)",47001,9010,19201,29723,0.303132254,0.645998049,10191,0.341379427,0.639444988,8829,Trump,Republican,Romney,Republican,No
47003,Bedford County,TN,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 5.0,10.0)",46627,50.6,87.7,8.2,26.6,473.64,40759,"[ 8,11)","[10,12)",47003,3384,11455,15300,0.221176471,0.74869281,8071,0.291484792,0.694658075,5819,Trump,Republican,Romney,Republican,No
47005,Benton County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",16145,50.6,95.1,2.4,23.6,394.14,33033,"[11,54]","[12,54]",47005,1474,4715,6322,0.233154065,0.745808289,3241,0.362365419,0.618672666,1595,Trump,Republican,Romney,Republican,No
47007,Bledsoe County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",13931,45.7,94.1,4,33.1,406.43,33443,"[ 8,11)","[10,12)",47007,896,3621,4650,0.192688172,0.778709677,2725,0.290662996,0.693278275,1755,Trump,Republican,Romney,Republican,No
47009,Blount County,TN,South,"[  100,  500)","[118,71672]","[215,71672]","[ 2.0, 5.0)",126339,51.5,94.2,2.9,23.9,558.71,45991,"[ 8,11)","[ 8,10)",47009,12085,37385,51849,0.23308067700000001,0.721036086,25300,0.262703252,0.719857724,22492,Trump,Republican,Romney,Republican,No
47011,Bradley County,TN,South,"[  100,  500)","[118,71672]","[215,71672]","[ 2.0, 5.0)",102975,51.3,91.9,4.7,21.6,328.76,41083,"[ 5, 8)","[ 7, 8)",47011,7070,29761,38392,0.184152949,0.775187539,22691,0.223467571,0.762515296,19382,Trump,Republican,Romney,Republican,No
47013,Campbell County,TN,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 0.0, 2.0)",39918,51.3,97.7,0.5,25.6,480.19,31943,"[ 8,11)","[10,12)",47013,2248,9860,12504,0.17978247,0.788547665,7612,0.275026866,0.711085393,5275,Trump,Republican,Romney,Republican,No
47015,Cannon County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",13757,50.6,96.5,1.5,34,265.64,40689,"[ 8,11)","[ 8,10)",47015,1126,4006,5299,0.212492923,0.755991697,2880,0.314009662,0.665861514,1748,Trump,Republican,Romney,Republican,No
47017,Carroll County,TN,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[10.0,15.0)",28370,51.3,86.8,10.7,26.2,599.25,35049,"[11,54]","[10,12)",47017,2323,7731,10333,0.224813704,0.748185425,5408,0.320424159,0.665652374,3744,Trump,Republican,Romney,Republican,No
47019,Carter County,TN,South,"[  100,  500)","[118,71672]","[ 82,  215)","[ 0.0, 2.0)",56886,51.1,96.8,1.5,22.8,341.2,31842,"[ 8,11)","[ 8,10)",47019,3453,16897,20993,0.164483399,0.804887343,13444,0.232251177,0.751977483,10710,Trump,Republican,Romney,Republican,No
47021,Cheatham County,TN,South,"[  100,  500)","[118,71672]","[ 82,  215)","[ 0.0, 2.0)",39764,50.2,96.1,1.7,32.6,302.44,52446,"[11,54]","[12,54]",47021,3877,11295,15823,0.245023068,0.713834292,7418,0.306779996,0.676418264,5610,Trump,Republican,Romney,Republican,No
47023,Chester County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",17379,52.1,88,9.3,28.8,285.74,41875,"[ 8,11)","[10,12)",47023,902,3827,4850,0.185979381,0.789072165,2925,0.253595997,0.730456535,3050,Trump,Republican,Romney,Republican,No
47025,Claiborne County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",31592,51.2,96.8,1.1,25.8,434.58,33229,"[11,54]","[12,54]",47025,1831,8589,10706,0.171025593,0.802260415,6758,0.239044999,0.748378856,5184,Trump,Republican,Romney,Republican,No
47027,Clay County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",7765,51,96.6,1.6,27.1,236.54,29727,"[11,54]","[10,12)",47027,707,2140,2919,0.242206235,0.733127783,1433,0.367730496,0.619503546,710,Trump,Republican,Romney,Republican,No
47029,Cocke County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",35374,51.6,95.4,2,27.9,434.57,30573,"[11,54]","[12,54]",47029,1980,9791,12108,0.163528246,0.808638916,7811,0.24489083,0.738777293,5655,Trump,Republican,Romney,Republican,No
47031,Coffee County,TN,South,"[  100,  500)","[118,71672]","[ 82,  215)","[ 2.0, 5.0)",53623,51.4,92.9,3.7,22,428.96,37618,"[11,54]","[12,54]",47031,4741,14409,19895,0.238301081,0.724252325,9668,0.304801996,0.676281052,7148,Trump,Republican,Romney,Republican,No
47033,Crockett County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[10.0,15.0)",14668,52.2,83.9,13.5,22.1,265.54,36066,"[ 8,11)","[ 8,10)",47033,1302,3977,5386,0.241737839,0.738395841,2675,0.303620156,0.688011643,2113,Trump,Republican,Romney,Republican,No
47035,Cumberland County,TN,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 0.0, 2.0)",57985,51.2,97.3,0.6,23,681.03,37188,"[11,54]","[12,54]",47035,5202,20410,26298,0.197809719,0.776104647,15208,0.247979718,0.738829029,12391,Trump,Republican,Romney,Republican,No
47037,Davidson County,TN,South,"[ 1000, 5000)","[118,71672]","[215,71672]","[25.0,50.0)",668347,51.7,65.8,28.1,23.3,504.03,47335,"[ 5, 8)","[ 7, 8)",47037,148473,84365,246199,0.603060939,0.342669954,64108,0.585153262,0.397957636,44435,Clinton,Democrat,Obama,Democrat,No
47039,Decatur County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",11666,50.8,94.8,3.1,26.8,333.85,36258,"[11,54]","[10,12)",47039,894,3580,4577,0.195324448,0.782171728,2686,0.306497175,0.676318267,1571,Trump,Republican,Romney,Republican,No
47041,DeKalb County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",19268,50.4,96,2.1,23.6,304.35,37482,"[11,54]","[12,54]",47041,1566,5164,6940,0.225648415,0.744092219,3598,0.338432719,0.645332501,1966,Trump,Republican,Romney,Republican,No
47043,Dickson County,TN,South,"[  100,  500)","[ 45,  118)","[ 82,  215)","[ 2.0, 5.0)",50575,50.8,92.9,4.3,30.5,489.9,44318,"[ 8,11)","[10,12)",47043,4718,13213,18619,0.253397068,0.709651431,8495,0.349475338,0.633353908,5059,Trump,Republican,Romney,Republican,No
47045,Dyer County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[10.0,15.0)",37935,51.6,82.8,14.6,18.6,512.33,38953,"[ 8,11)","[ 8,10)",47045,2815,10175,13290,0.211813394,0.765613243,7360,0.272246377,0.718913043,6164,Trump,Republican,Romney,Republican,No
47047,Fayette County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[25.0,50.0)",39011,50.3,70.3,27.8,32.7,704.79,56618,"[ 8,11)","[ 8,10)",47047,5865,13046,19306,0.303791567,0.675748472,7181,0.341631735,0.64829772,5999,Trump,Republican,Romney,Republican,No
47049,Fentress County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",17855,51,98.1,0.4,23.7,498.61,29192,"[11,54]","[12,54]",47049,1100,6032,7311,0.150458214,0.825058132,4932,0.226269956,0.760522496,3681,Trump,Republican,Romney,Republican,No
47051,Franklin County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",41402,51.4,91.8,5.2,22.4,554.54,42904,"[11,54]","[12,54]",47051,4372,11526,16363,0.267188168,0.70439406,7154,0.347474998,0.63680974,4658,Trump,Republican,Romney,Republican,No
47053,Gibson County,TN,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[15.0,25.0)",49472,52.4,79.6,18.5,24.4,602.74,38343,"[11,54]","[10,12)",47053,5255,13779,19484,0.269708479,0.707195648,8524,0.333757055,0.655056694,6319,Trump,Republican,Romney,Republican,No
47055,Giles County,TN,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[10.0,15.0)",28853,51,86.9,10.3,27,610.93,38495,"[11,54]","[12,54]",47055,2915,7964,11120,0.262140288,0.71618705,5049,0.348152265,0.640363064,3155,Trump,Republican,Romney,Republican,No
47057,Grainger County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",22864,49.9,97.9,0.7,33.4,280.6,32364,"[11,54]","[12,54]",47057,1154,6618,7985,0.144520977,0.828804008,5464,0.230068966,0.754344828,3801,Trump,Republican,Romney,Republican,No
47059,Greene County,TN,South,"[  100,  500)","[ 45,  118)","[ 82,  215)","[ 2.0, 5.0)",68335,50.9,95.8,2.2,23.4,622.17,35545,"[ 8,11)","[10,12)",47059,4211,18538,23491,0.179260142,0.789153293,14327,0.259681664,0.719973263,11018,Trump,Republican,Romney,Republican,No
47061,Grundy County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",13425,50.6,97.6,0.5,27.7,360.53,26814,"[11,54]","[12,54]",47061,998,3626,4750,0.210105263,0.763368421,2628,0.388190657,0.593312782,865,Trump,Republican,Romney,Republican,No
47063,Hamblen County,TN,South,"[  100,  500)","[118,71672]","[215,71672]","[ 2.0, 5.0)",63036,51.2,91.8,4.5,21.4,161.18,39596,"[ 8,11)","[10,12)",47063,4075,15839,20579,0.198017396,0.769668108,11764,0.261188811,0.725024975,9286,Trump,Republican,Romney,Republican,No
47065,Hamilton County,TN,South,"[  500, 1000)","[118,71672]","[215,71672]","[15.0,25.0)",351220,51.8,75.7,19.9,21.5,542.43,46702,"[ 5, 8)","[ 7, 8)",47065,55260,78661,141088,0.391670447,0.55753147,23401,0.413111298,0.561249297,21083,Trump,Republican,Romney,Republican,No
47067,Hancock County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",6657,50.7,97.8,0.4,30.2,222.34,23892,"[11,54]","[12,54]",47067,322,1842,2229,0.144459399,0.826379542,1520,0.232160313,0.746334311,1052,Trump,Republican,Romney,Republican,No
47069,Hardeman County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[25.0,50.0)",25965,45.5,56.4,41.7,29.3,667.77,30973,"[ 8,11)","[ 8,10)",47069,4174,4912,9242,0.451633845,0.531486691,738,0.525059895,0.466123622,615,Trump,Republican,Obama,Democrat,Yes
47071,Hardin County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",25870,51.5,94,3.7,22.2,577.32,33622,"[11,54]","[12,54]",47071,1622,8012,9949,0.16303146,0.805307066,6390,0.235064316,0.751405431,5419,Trump,Republican,Romney,Republican,No
47073,Hawkins County,TN,South,"[  100,  500)","[ 45,  118)","[ 82,  215)","[ 0.0, 2.0)",56735,51,96.6,1.5,24.7,486.98,37357,"[11,54]","[10,12)",47073,3502,16611,20694,0.169227795,0.802696434,13109,0.257011471,0.726464197,9290,Trump,Republican,Romney,Republican,No
47075,Haywood County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[50.0,85.3]",18185,53.4,48.4,50.1,22.3,533.11,34542,"[ 8,11)","[ 8,10)",47075,3704,3010,6824,0.542790152,0.44109027,694,0.603541694,0.391172195,1607,Clinton,Democrat,Obama,Democrat,No
47077,Henderson County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",28009,51.8,89.7,7.8,23.6,520.07,38280,"[11,54]","[10,12)",47077,1796,8118,10172,0.176563114,0.798073142,6322,0.250323351,0.738036016,4902,Trump,Republican,Romney,Republican,No
47079,Henry County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",32204,51.5,89.3,8.2,21.9,562.1,36950,"[11,54]","[12,54]",47079,3061,9483,12887,0.237526189,0.735857841,6422,0.34066452,0.643075956,3850,Trump,Republican,Romney,Republican,No
47081,Hickman County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",24384,47.4,92.9,4.9,38.7,612.5,39581,"[11,54]","[12,54]",47081,1823,5685,7762,0.234862149,0.732414326,3862,0.354575379,0.626201448,2063,Trump,Republican,Romney,Republican,No
47083,Houston County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",8267,50.5,94.4,3,31.2,200.29,35271,"[11,54]","[10,12)",47083,865,2180,3165,0.273301738,0.68878357,1315,0.46250413,0.521638586,179,Trump,Republican,Romney,Republican,No
47085,Humphreys County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",18135,50.4,94.9,2.8,25.5,530.98,42846,"[11,54]","[12,54]",47085,1967,4928,7139,0.275528786,0.690292758,2961,0.423323615,0.558163265,925,Trump,Republican,Romney,Republican,No
47087,Jackson County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",11568,49.9,97.7,0.5,31.4,308.32,33386,"[11,54]","[12,54]",47087,1129,3229,4447,0.25387902,0.726107488,2100,0.415509813,0.569650551,644,Trump,Republican,Romney,Republican,No
47089,Jefferson County,TN,South,"[  100,  500)","[118,71672]","[ 82,  215)","[ 2.0, 5.0)",52677,50.9,95.5,2.4,26,274.08,39745,"[ 8,11)","[ 8,10)",47089,3490,14760,18994,0.183742234,0.777087501,11270,0.240819812,0.742214631,8807,Trump,Republican,Romney,Republican,No
47091,Johnson County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",17859,46.4,96.2,2.3,25.7,298.48,29609,"[11,54]","[12,54]",47091,988,5400,6556,0.150701647,0.823672971,4412,0.23942525,0.744430094,3128,Trump,Republican,Romney,Republican,No
47093,Knox County,TN,South,"[  500, 1000)","[118,71672]","[215,71672]","[ 5.0,10.0)",448644,51.4,86.4,9.1,21.4,508.22,47694,"[ 8,11)","[ 8,10)",47093,62861,105724,179266,0.350657682,0.589760468,42863,0.344194107,0.635934979,48817,Trump,Republican,Romney,Republican,No
47095,Lake County,TN,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[25.0,50.0)",7631,36.6,69.5,28,18.9,165.78,27115,"[ 5, 8)","[ 7, 8)",47095,577,1357,1970,0.292893401,0.688832487,780,0.423574509,0.557259224,279,Trump,Republican,Romney,Republican,No
47097,Lauderdale County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[25.0,50.0)",27382,47.6,62.2,35.1,22.9,471.99,32326,"[ 8,11)","[ 8,10)",47097,3656,4884,8678,0.421295229,0.562802489,1228,0.461556169,0.531307551,606,Trump,Republican,Romney,Republican,No
47099,Lawrence County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",42274,51.1,96,1.7,25.5,617.13,37368,"[11,54]","[10,12)",47099,2821,12419,15658,0.180163495,0.793140886,9598,0.278401998,0.707668047,6533,Trump,Republican,Romney,Republican,No
47101,Lewis County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",11906,50.9,95.6,2.1,29.5,282.09,34397,"[11,54]","[12,54]",47101,890,3579,4601,0.19343621,0.777874375,2689,0.308036666,0.664250693,1671,Trump,Republican,Romney,Republican,No
47103,Lincoln County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",33637,51.1,89.9,7,27.2,570.34,41571,"[ 8,11)","[ 8,10)",47103,2550,10375,13270,0.192162773,0.781838734,7825,0.247792286,0.73899917,6508,Trump,Republican,Romney,Republican,No
47105,Loudon County,TN,South,"[  100,  500)","[118,71672]","[215,71672]","[ 0.0, 2.0)",50771,51.1,96,1.5,25.7,229.22,51074,"[ 5, 8)","[ 7, 8)",47105,4916,17588,23304,0.21095091,0.75472022,12672,0.229176108,0.756865766,11644,Trump,Republican,Romney,Republican,No
47107,McMinn County,TN,South,"[  100,  500)","[118,71672]","[ 82,  215)","[ 2.0, 5.0)",52626,51.2,92.8,4.1,22.4,430.13,39410,"[ 8,11)","[10,12)",47107,3507,14673,18694,0.1876003,0.784904247,11166,0.258334269,0.727242115,8355,Trump,Republican,Romney,Republican,No
47109,McNairy County,TN,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",26267,51,91.9,6.1,24.8,562.86,33452,"[11,54]","[12,54]",47109,1847,7839,10035,0.184055805,0.781165919,5992,0.269446427,0.714649811,4367,Trump,Republican,Romney,Republican,No
47111,Macon County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",23003,51.3,97.1,0.7,30.8,307.14,35306,"[ 8,11)","[ 8,10)",47111,1071,6260,7490,0.142990654,0.835781041,5189,0.224797219,0.761732329,3707,Trump,Republican,Romney,Republican,No
47113,Madison County,TN,South,"[  100,  500)","[118,71672]","[ 82,  215)","[25.0,50.0)",98178,52.6,59.9,37.3,18.7,557.12,41617,"[ 5, 8)","[ 7, 8)",47113,15438,21321,37764,0.408802034,0.564585319,5883,0.451205426,0.540389767,3629,Trump,Republican,Romney,Republican,No
47115,Marion County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",28407,50.8,93.7,4,28.4,498.16,41268,"[ 8,11)","[ 8,10)",47115,2829,7680,10832,0.261170606,0.70901034,4851,0.379853902,0.602460592,2316,Trump,Republican,Romney,Republican,No
47117,Marshall County,TN,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 5.0,10.0)",31269,50.9,90.5,6.8,28.4,375.46,42291,"[11,54]","[12,54]",47117,2848,8167,11402,0.24978074,0.716277846,5319,0.346910243,0.635939976,3101,Trump,Republican,Romney,Republican,No
47119,Maury County,TN,South,"[  100,  500)","[118,71672]","[ 82,  215)","[10.0,15.0)",85515,51.6,84.6,12.3,28.7,613.14,45336,"[ 8,11)","[10,12)",47119,10026,23781,35068,0.285901677,0.678139614,13755,0.358270939,0.627421262,8879,Trump,Republican,Romney,Republican,No
47121,Meigs County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",11701,50.2,96.1,1.5,31.8,195.12,35150,"[ 5, 8)","[ 7, 8)",47121,856,3337,4311,0.198561819,0.774066342,2481,0.29383527,0.689236988,1565,Trump,Republican,Romney,Republican,No
47123,Monroe County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",45233,50.5,95,2.3,27.2,635.57,37595,"[11,54]","[10,12)",47123,3184,13361,17050,0.186744868,0.783636364,10177,0.267647059,0.717953431,7349,Trump,Republican,Romney,Republican,No
47125,Montgomery County,TN,South,"[  100,  500)","[118,71672]","[215,71672]","[15.0,25.0)",189961,50.2,73,19.4,23.8,539.18,49617,"[ 8,11)","[ 8,10)",47125,21686,32320,57278,0.378609588,0.564265512,10634,0.439322315,0.544150548,5810,Trump,Republican,Romney,Republican,No
47127,Moore County,TN,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",6319,50.9,95.5,2.5,24.2,129.22,46170,"[ 0, 5)","[ 0, 4)",47127,496,2325,2926,0.169514696,0.794600137,1829,0.25187567,0.733476242,1348,Trump,Republican,Romney,Republican,No
47129,Morgan County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",21660,44.7,94.2,3.9,31.2,522.18,37631,"[11,54]","[12,54]",47129,1053,5429,6664,0.158013205,0.81467587,4376,0.264923077,0.718153846,2946,Trump,Republican,Romney,Republican,No
47131,Obion County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[10.0,15.0)",30941,51.7,87.2,10.9,19,544.73,39467,"[ 8,11)","[ 8,10)",47131,2425,9525,12223,0.198396466,0.779268592,7100,0.270006506,0.716818478,5494,Trump,Republican,Romney,Republican,No
47133,Overton County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",22028,50.8,97.6,0.6,28.8,433.48,34604,"[11,54]","[10,12)",47133,1943,6055,8195,0.23709579,0.738865162,4112,0.365939663,0.623220582,1970,Trump,Republican,Romney,Republican,No
47135,Perry County,TN,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 2.0, 5.0)",7822,49.5,94.9,2.2,28.8,414.73,32845,"[11,54]","[12,54]",47135,597,2167,2855,0.20910683,0.759019264,1570,0.378481496,0.602060282,586,Trump,Republican,Romney,Republican,No
47137,Pickett County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",5124,50.2,98.8,0.2,27,162.98,35184,"[11,54]","[12,54]",47137,536,2019,2609,0.205442698,0.773859716,1483,0.290678659,0.69787408,996,Trump,Republican,Romney,Republican,No
47139,Polk County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",16730,50.5,97.2,0.6,29,434.68,39074,"[11,54]","[12,54]",47139,1252,5097,6520,0.19202454,0.781748466,3845,0.306321175,0.67799967,2252,Trump,Republican,Romney,Republican,No
47141,Putnam County,TN,South,"[  100,  500)","[118,71672]","[ 82,  215)","[ 2.0, 5.0)",74165,50.6,94.1,2.3,22.7,401.1,33709,"[ 8,11)","[ 8,10)",47141,6847,18981,26958,0.253987685,0.704095259,12134,0.305859728,0.676714157,9449,Trump,Republican,Romney,Republican,No
47143,Rhea County,TN,South,"[  100,  500)","[ 45,  118)","[ 82,  215)","[ 2.0, 5.0)",32641,50.8,95.2,2.2,25,315.38,36741,"[ 8,11)","[10,12)",47143,1942,8650,10946,0.177416408,0.790243011,6708,0.248156551,0.736717716,5168,Trump,Republican,Romney,Republican,No
47145,Roane County,TN,South,"[  100,  500)","[118,71672]","[ 82,  215)","[ 2.0, 5.0)",52748,50.8,94.6,2.7,25.8,360.71,42223,"[11,54]","[10,12)",47145,4833,15863,21580,0.223957368,0.735078777,11030,0.285280584,0.69821166,8705,Trump,Republican,Romney,Republican,No
47147,Robertson County,TN,South,"[  100,  500)","[118,71672]","[ 82,  215)","[ 5.0,10.0)",68079,50.7,89.6,7.8,29.9,476.29,52792,"[11,54]","[10,12)",47147,6634,19393,27042,0.245322092,0.717143702,12759,0.315350961,0.671143238,9352,Trump,Republican,Romney,Republican,No
47149,Rutherford County,TN,South,"[  100,  500)","[118,71672]","[215,71672]","[10.0,15.0)",288906,50.7,80.4,13.5,26.9,619.36,55401,"[ 5, 8)","[ 7, 8)",47149,36627,64428,106518,0.343857376,0.604855517,27801,0.368361399,0.615578449,24429,Trump,Republican,Romney,Republican,No
47151,Scott County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",21987,50.8,98.3,0.3,26.9,532.3,28401,"[11,54]","[12,54]",47151,934,6044,7123,0.131124526,0.848518882,5110,0.217756449,0.767396521,3665,Trump,Republican,Romney,Republican,No
47153,Sequatchie County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",14704,50.8,97.3,0.7,32.5,265.86,36434,"[ 5, 8)","[ 7, 8)",47153,1051,4434,5667,0.185459679,0.782424563,3383,0.289437853,0.688776503,2053,Trump,Republican,Romney,Republican,No
47155,Sevier County,TN,South,"[  100,  500)","[118,71672]","[ 82,  215)","[ 0.0, 2.0)",95110,50.9,96,1.2,25.5,592.5,43649,"[ 8,11)","[ 8,10)",47155,6293,28610,36180,0.173935876,0.79076838,22317,0.219015832,0.767338138,18564,Trump,Republican,Romney,Republican,No
47157,Shelby County,TN,South,"[ 1000, 5000)","[118,71672]","[215,71672]","[50.0,85.3]",938803,52.3,42.6,53.1,22.4,763.17,46250,"[ 5, 8)","[ 4, 7)",47157,206640,114948,331861,0.622670335,0.346373934,91692,0.626302431,0.365573474,96665,Clinton,Democrat,Obama,Democrat,No
47159,Smith County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",19009,50.3,95.6,2.2,29.6,314.29,42383,"[ 8,11)","[ 8,10)",47159,1688,5485,7410,0.22780027,0.740215924,3797,0.348397119,0.634373676,2025,Trump,Republican,Romney,Republican,No
47161,Stewart County,TN,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",13279,49.8,94.5,2,35.7,459.33,39781,"[11,54]","[12,54]",47161,1222,3864,5283,0.231307969,0.731402612,2642,0.404496579,0.579276637,894,Trump,Republican,Romney,Republican,No
47163,Sullivan County,TN,South,"[  100,  500)","[118,71672]","[215,71672]","[ 2.0, 5.0)",157047,51.6,95.3,2.3,21.7,413.36,39479,"[ 8,11)","[10,12)",47163,11910,45577,59860,0.19896425,0.761393251,33667,0.255761871,0.727491518,28225,Trump,Republican,Romney,Republican,No
47165,Sumner County,TN,South,"[  100,  500)","[118,71672]","[215,71672]","[ 5.0,10.0)",172706,51.2,89.8,6.9,27.5,529.45,55509,"[ 8,11)","[ 8,10)",47165,18153,50105,71080,0.255388295,0.704909961,31952,0.2842471,0.703753023,27408,Trump,Republican,Romney,Republican,No
47167,Tipton County,TN,South,"[  100,  500)","[118,71672]","[ 82,  215)","[15.0,25.0)",61623,50.6,78.2,18.7,32.3,458.37,52423,"[ 5, 8)","[ 7, 8)",47167,5779,16893,23372,0.247261681,0.722787951,11114,0.296427667,0.692297948,9375,Trump,Republican,Romney,Republican,No
47169,Trousdale County,TN,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",8002,50.7,87.8,9.4,31.8,114.19,43034,"[11,54]","[12,54]",47169,943,2099,3142,0.300127307,0.668045831,1156,0.426749397,0.554981041,372,Trump,Republican,Romney,Republican,No
47171,Unicoi County,TN,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 0.0, 2.0)",17963,50.8,98,0.4,22,186.17,32292,"[11,54]","[12,54]",47171,1260,5666,7166,0.17583031,0.790678203,4406,0.269708957,0.71037016100000006,3119,Trump,Republican,Romney,Republican,No
